;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTTOOLTIP_HL_5051;拒绝命令，让领主有借口逮捕我。;Je refuse les ordres, mais cela donne ?m[Liege.GetHerHis] [Liege.GetLordLady] lige une raison de me faire arr阾er.;Lehnte ich ab, h鋞te mein Lehnsherr einen Grund, mich einzukerkern.;;Rechazar 髍denes al tiempo que le doy a mi se駉r un motivo para arrestarme.;;;;;;;;;x
EVTDESC_HL_5052;[From.GetTitledFirstName]把之前袭击[FromFrom.GetName]商人的强盗首领的脑袋带给了我。;[From.GetTitledFirstName] m'a apport?la t阾e d'un des chefs des pillards, celui qui s'en prenait aux caravanes de marchands de [FromFrom.GetName].;[From.GetTitledFirstName] lieferte mir den Kopf des Anf黨rers der Banditen, die ehemals den H鋘dlern in [FromFrom.GetName] 黚el mitspielten.;;[From.GetTitledFirstName] me trajo la cabeza del l韉er de los asaltantes, el l韉er de los bandidos que estuvo atormentando a los comerciantes de [FromFrom.GetName].;;;;;;;;;x
EVTOPTA_HL_5052;好样的！;Excellent travail?;Ausgezeichnete Leistung!;;n trabajo excelente!;;;;;;;;;x
EVTDESC_HL_5053;一天傍晚，[From.GetTitledFirstName]的坐骑被放了回来。不知道那些强盗对[From.GetHerHim]做了什么。;Tard dans l'apr鑣-midi, la monture de [From.GetTitledFirstName] est revenue sans son cavalier. Nul ne sait ce que les pillards ont bien pu lui faire.;Am sp鋞en Nachmittag kehrte ein herrenloses Pferd zur點k, das vormittags noch [From.GetTitledFirstName] trug. Ich frage mich, was die Banditen [From.GetHerHim] angetan haben.;;Al final de la tarde el caballo de [From.GetTitledFirstName] lleg?a casa sin jinete. No sabemos qu?habr醤 hecho los asaltantes con [From.GetHerHim].;;;;;;;;;x
EVTOPTA_HL_5053;真是可怕的命运。;Quelle horrible fin.;Welch ein furchtbares Schicksal.;;Qu?destino tan horrible.;;;;;;;;;x
EVTOPTB_HL_5053;我要亲自处理这些流氓。;Je vais m'occuper de cette racaille en personne.;Ich muss mich h鯿hstselbst um diese Spitzbuben k黰mern.;;Tengo que tratar con estos bribones personalmente.;;;;;;;;;x
EVTOPTC_HL_5053;让士兵解决他们。;Que les soldats les prennent en chasse.;Die Soldaten sollen das Gesindel verjagen.;;Haz que los soldados los persigan.;;;;;;;;;x
EVTDESC_HL_5054;胆小的[From.GetTitledFirstName]认为干涉商队劫匪太过危险，拒绝执行我的命令。我有逮捕[From.GetHerHim]的借口了，但商队被袭击的问题并不会因此解决。;Manquant de courage, [From.GetTitledFirstName] a jug?trop dangereux de se frotter aux bandes de pillards qui s'en prenaient aux caravanes, se soustrayant ainsi ?mes ordres. Je pourrais ordonner son arrestation mais cela ne r閟oudrait pas les attaques dont les marchands sont victimes.;Was f黵 ein Feigling! Mit der Begr黱dung, es sei zu riskant, sich mit den Karawanenpl黱derern anzulegen, widersetzte sich [From.GetTitledFirstName] meinem Befehl. Doch selbst, wenn ich [From.GetHerHim] daf黵 einsperren lie遝, w鋜en die H鋘dler dadurch keineswegs sicherer.;;El cobarde de [From.GetTitledFirstName] consider?demasiado peligroso interferir con los asaltantes de caravanas y se neg?a cumplir mis 髍denes. [From.GetHerHim] pod韆 haber sido detenido por esto, sin embargo, esto no solucionar韆 el problema de los comerciantes atacados en mis rutas comerciales.;;;;;;;;;x
EVTOPTA_HL_5054;我要处理这个任性的军事总管。;Je dois m'occuper de ce mar閏hal indisciplin?;Ich muss mich um meinen ungehorsamen Marschall k黰mern.;;Tengo que tratar con mi mariscal rebelde.;;;;;;;;;x
EVTOPTB_HL_5054;我必须自己铲除这帮劫匪。;Je vais r間ler la question des pillards moi-m阭e.;Ich muss das Problem mit den Pl黱derern pers鰊lich in die Hand nehmen.;;Tengo que librarme de los asaltantes yo mismo.;;;;;;;;;x
EVTOPTC_HL_5054;组织士兵解决劫匪。;Mes soldats sauront s'en charger.;Wir stellen einen Trupp Soldaten zusammen, die diese Sache regeln.;;Organizar soldados para ocuparme de los asaltantes.;;;;;;;;;x
EVTDESC_HL_5055;[From.GetTitledFirstName]鼻青脸肿的一个人从劫匪处逃回来。很不幸他没能处理掉我们土地上的劫匪。;[From.GetTitledFirstName] revient de son exp閐ition contre les pillards. Il est seul et bless? Malheureusement, il vous informe qu'il n'a pas pu repousser les pillards hors de nos terres.;躡el zugerichtet und allein ist [From.GetTitledFirstName] vom Einsatz gegen die Pl黱derer zur點kgekehrt. Leider teilt er uns mit, dass es unm鰃lich war, die Pl黱derer aus unserem Land zu verjagen.;;[From.GetTitledFirstName] llega magullado y solo de su aventura para expulsar a los asaltantes. Por desgracia, trae la noticia de que ha sido incapaz de expulsar a los asaltantes de nuestra tierra.;;;;;;;;;x
EVTOPTA_HL_5055;烦人的坏蛋！;Quelle vermine?;Was f黵 eine Plage!;;ar醩itos molestos!;;;;;;;;;x
EVTDESC_HL_5056;日落后，我想办法找到劫匪的营地。我和我的手下决定……;?la tomb閑 de la nuit, je parviens ?trouver le campement des pillards. Moi et mes hommes d閏idons...;Nach Sonnenuntergang erhalte ich die Nachricht, dass man das Lager der Pl黱derer ausfindig gemacht hat. Nun werde ich, gemeinsam mit meinen Getreuen, ...;;Despu閟 de la puesta del sol logro descubrir el campamento de los asaltantes. Mis hombres y yo decidimos...;;;;;;;;;x
EVTOPTA_HL_5056;……进入营地直接找到首领。;... de nous introduire dans le camp pour trouver leur chef.;... in ihr Lager reiten, um den Anf黨rer zur Rede zu stellen.;;... entrar en el campamento y acercarnos a su l韉er;;;;;;;;;x
EVTOPTB_HL_5056;……等到半夜，偷袭守卫。;... d'attendre minuit pour prendre les gardes par surprise.;... bis Mitternacht abwarten, damit wir uns an die Wachen heranschleichen k鰊nen.;;... esperar hasta la medianoche y acercarnos sigilosamente a los guardias.;;;;;;;;;x
EVTDESC_HL_5057;我们进入营地，穿过帐篷和营火。我只能看到一小撮劫匪，但能感觉到实际还有很多眼睛在看着我。到了营地中心，一个人影——我猜测他是首领——从一个大帐篷里走出，对我轻蔑地笑着。;Le campement s'organise en tentes regroup閑s autour de plusieurs feux de camp. Je ne distingue qu'un petit nombre de pillards, mais j'ai le d閟agr閍ble sentiment qu'on m'閜ie. Alors que j'approche du centre du campement, une silhouette qui semble 阾re le chef sort d'une grande tente et m'accueille d'un sourire en coin.;Als wir das Lager betreten, s鋟men viele Zelte und Lagerfeuer unseren Weg. Zwar sind nicht viele der Pl黱derer zu sehen, doch ich kann deutlich sp黵en, dass man uns aus dem Verborgenen argw鰄nisch be鋟gt. Als wir uns der Mitte des Lagers n鋒ern, wird im Eingang eines Zeltes eine Silhouette sichtbar ?dies muss der Anf黨rer dieser Halsabschneider sein. Er begrt uns mit einem Grinsen.;;Al entrar en el campamento, pasamos grupos de tiendas de campa馻 y fogatas. Aunque s髄o puedo ver un grupo peque駉 de asaltantes, puedo sentir muchos ojos sobre m? Al acercarme al centro del asentamiento, una silueta -asumo que es el l韉er de los asaltantes- sale de una gran tienda de campa馻 y me saluda con una sonrisa satisfecha.;;;;;;;;;x
EVTOPTA_HL_5057;攻击首领击垮匪徒。;Affronter le chef pour disperser le groupe.;Den Anf黨rer zum Zweikampf fordern, um so seine Bande zu zerschlagen.;;Lucha contra el l韉er para romper el grupo de asaltantes.;;;;;;;;;x
EVTOPTB_HL_5057;收买匪徒离开我的土地。;Corrompre les pillards pour les faire partir.;Die Pl黱derer per Bestechung zum Verlassen des Landes bewegen.;;Soborna a los asaltantes para dejar mi tierra.;;;;;;;;;x
EVTOPTC_HL_5057;得体地解释他们为何不能袭扰路人。;Leur expliquer avec diplomatie qu'ils ne peuvent pas s'en prendre aux voyageurs.;Diplomatisch erl鋟tern, warum Reisende nicht erdolcht oder ausgeraubt werden d黵fen.;;Explica diplom醫icamente por qu?no pueden acosar a los viajeros.;;;;;;;;;x
EVTDESC_HL_5058;在一顿单方面对于财产和权利的说教后，我没有注意到一个恶徒潜行到我身后。我刚注意到首领轻轻点了点头，我挨了一记闷棍并被打晕。;Alors que je tiens une conversation ?sens unique ayant pour th鑝e la propri閠?et le droit, je ne remarque pas la brute qui se d閜lace dans mon dos. J'ai juste le temps de remarquer le chef hocher discr鑤ement la t阾e et un coup violent ?l'arri鑢e de la t阾e me fait perdre conscience.;Bei dem recht einseitigen Gespr鋍h 黚er Eigentum und Rechte entgeht mir komplett, dass sich einer der Schurken heimlich hinter mir postiert hat. Ein kaum merkliches Nicken des Anf黨rers l鋝st mich stutzig werden, doch da ist es schon zu sp鋞. Von einem harten Schlag am Hinterkopf getroffen, st黵ze ich in tiefe Bewusstlosigkeit.;;Mientras entablo una conversaci髇 bastante unilateral sobre propiedad y derechos, no soy consciente de un mat髇 que se acerca sigilosamente por detr醩 de m? Apenas noto que su l韉er hace un sutil asentimiento antes de que un fuerte golpe en la parte posterior de mi cabeza me deje inconsciente.;;;;;;;;;x
EVTOPTA_HL_5058;嗷喔！;A飁?;Autsch!;;y!;;;;;;;;;x
EVTDESC_HL_5059;我被笑声和喊声吵醒。我的眼睛好不容易才适应了严酷的眼光，发现自己的被绑了起来。匪徒让我穿上愚蠢的衣服并在城镇里游街，索要一堆金子作为我的赎金。;Les rires et les cris me font reprendre conscience. Alors que mes yeux s'habituent au soleil impitoyable, je me rends compte que je suis pieds et poings li閟. Les pillards m'ont mis des v阾ements ridicules et me font parader en ville, exigeant une forte ran鏾n pour ma lib閞ation.;Lautes Rufen und Lachen wecken mich aus meiner Bewusstlosigkeit. Grell steht die Sonne am Himmel und blinzelnd muss ich erkennen, dass ich nicht nur gefesselt und in alberne Lumpen gekleidet bin, sondern auch noch durch meine eigene Stadt gekarrt werde, wo man ein L鰏egeld f黵 meine Befreiung fordert.;;Recupero la conciencia con el sonido de gritos y risas. Seg鷑 mis ojos se adaptan a la luz del sol implacable, me doy cuenta de que me han atado. Los asaltantes me han vestido con ropajes tontas y me pasean por la ciudad, exigiendo un mont髇 de oro a cambio de mi libertad.;;;;;;;;;x
EVTOPTA_HL_5059;赎回我的自由。;Acheter ma libert?;Kauft mich frei.;;C髆prales por mi libertad.;;;;;;;;;x
EVTOPTB_HL_5059;祈求怜悯。;Implorer leur piti?;Ich werde um Gnade betteln.;;Suplica piedad.;;;;;;;;;x
EVTDESC_HL_5060;在我们接近匪徒营地时一片黑压压人阻挡了我们的视线。看来我做了愚蠢的决定，我们被更多人包围了。;Nous rapprochant du campement, nous comptons sur l'obscurit?pour demeurer invisibles, ce qui s'av鑢e 阾re une grossi鑢e erreur? nous voil?maintenant cern閟 et en sous-nombre.;Als wir uns dem Lager der Pl黱derer n鋒ern, f黨len wir uns im Schutze der Dunkelheit ebenso sicher wie unsichtbar. Ein n鋜rischer Trugschluss, wie sich kurz darauf herausstellen wird. Denn urpl鰐zlich sind wir nicht nur umstellt, sondern auch deutlich in der Unterzahl.;;Al acercamos en el campamento de los asaltantes contamos con el abrigo de la oscuridad para impedir que seamos visto. Esto resulta ser un error tonto, ya que de repente nos encontramos rodeados y superados.;;;;;;;;;x
EVTOPTA_HL_5060;投降。;Rendons-nous.;Wir ergeben uns!;;Rendir;;;;;;;;;x
EVTOPTB_HL_5060;让我们来玩一玩！;Dansons?;T鋘zchen gef鋖lig? Aber gern!;;ailemos!;;;;;;;;;x
EVTDESC_HL_5061;在解决掉放哨的守卫后我们进入了首领的帐篷。在他熟睡中，我抽刀精确地架在他的喉咙。突然他双眼眨了眨，视线紧张又迷糊地观察帐篷。不赶快处理他将会给我带来大麻烦。;Une fois les guetteurs ma顃ris閟, nous p閚閠rons dans la tente du chef. Le voyant profond閙ent endormi, je sors ma lame et la pose avec pr閏ision sur sa gorge. Il ouvre les yeux et son regard parcourt nerveusement la tente. Si je n'agis pas sans tarder, il risque d'alerter ses camarades.;Nachdem wir die Wachtposten ausgeschaltet haben, betreten wir das Zelt des selig schlummernden Banditenanf黨rers. Mit ge黚ter Hand z點ke ich meinen Dolch, den ich ihm ohne Z鰃ern an die Kehle setze, als er unerwartet die Augen aufschl鋑t. Schlaftrunken und gleichzeitig h鯿hst alarmiert wandert sein Blick durch das Zelt. Mir wird klar, dass ich schnell handeln muss, bevor er Gelegenheit hat, uns zu verraten.;;Tras someter a los guardias que vigilaban entramos en la tienda del l韉er. Mientras duerme desenvaino mi espada, coloc醤dola con gran precisi髇 sobre su garganta. De repente sus ojos se abren, parpadeando, y su mirada se vaga por la tienda con aturdida urgencia. Me doy cuenta de que si no act鷒 r醦idamente, puede muy bien llamar la atenci髇 hacia nosotros.;;;;;;;;;x
EVTOPTA_HL_5061;威胁他离开我的土地！;Lui faire quitter mes terres par la menace.;Versprecht ihm, ihn zu verschonen, wenn er das Land verl鋝st.;;men醶alo para que deje mi tierra!;;;;;;;;;x
EVTOPTB_HL_5061;抹了他的喉咙打出去。;Lui trancher la gorge et combattre pour s'enfuir.;Schlitzt ihm die Kehle auf. Den Weg hinaus werdet Ihr Euch freik鋗pfen.;;C髍tale la garganta y lucha para abrirte salida.;;;;;;;;;x
caravan_raiders;商队劫掠者;Pillards de caravanes;Karawanenpl黱derer;;Asaltantes de caravanas;;;;;;;;;x
caravan_raiders_desc;劫匪们正在劫掠郊区，让这个省份的贸易变得困难。;Des pillards ravagent la campagne, le commerce dans ce comt?en souffre.;Pl黱derer, die das Umland unsicher machen, erschweren den Handel mit dieser Provinz.;;Asaltantes est醤 asolando el campo, dificultando realizar comercio en esta provincia.;;;;;;;;;x
caravan_guards;商队护卫;Escorte de caravane;Karawanenw鋍hter;;Guardias de caravana;;;;;;;;;x
caravan_guards_desc;现役商队护卫队保护着这个省份的贸易;Une escorte pay閑 pour prot間er les caravanes qui parcourent le comt?Hochrangige Karawanenw鋍hter sch黷zen den Handel in dieser Provinz.;;Los guardias dedicados a las caravanas protegen el comercio en esta provincia;;;;;;;;;x
trade_governor;贸易长官;Gouverneur commercial;Handelsgouverneur;;Gobernador de comercio;;;;;;;;;x
trade_governor_desc;这个省份的贸易由一位有经验的管理者领导。;Un habile gestionnaire supervise le commerce dans ce comt?;Die Aufsicht 黚er den Handel in dieser Provinz obliegt einem f鋒igen Verwalter.;;El comercio en esta provincia es supervisado por un administrador competente.;;;;;;;;;x
opinion_refused_order;拒绝命令;Ordre refus?Befehlsverweigerer;;Orden rechazada;;;;;;;;;x
dung_collector;挑粪工;Ramasseur de crottin;Dungkutscher;;Colector de esti閞col;;;;;;;;;x
surge_of_traders;贸易浪潮;蒷an commercial;H鋘dlerschwemme;;Aumento de comerciantes;;;;;;;;;x
chinese_embargo;中国禁运;Embargo chinois;China-Embargo;;Embargo chino;;;;;;;;;x
publicly_humiliated;公众羞辱;Humiliation publique;謋fentliche Dem黷igung;;Humillado p鷅licamente;;;;;;;;;x
NOT_FORBIDDEN_LEAD_SELF;你现在没有禁止自己带领部队。\n点击召回并禁止自己带领部队。?;Vous avez le droit de diriger des arm閑s.\nCliquez pour vous interdire de diriger des arm閑s.?;Es ist Euch erlaubt, Armeen anzuf黨ren.\nHier klicken, um Euch vom F黨ren von Armeen auszuschlie遝n.?;;Actualmente no se te proh韇e dirigir ej閞citos.\nHaz clic para recordarlo y prohibirte dirigir ej閞citos.? ;;;;;;;;;x
FORBIDDEN_LEAD_SELF;你现在禁止自己带领部队。\n点击允许你自己带领部队。?;Vous n'avez pas le droit de diriger des arm閑s.\nCliquez pour vous permettre de diriger des arm閑s.?;Es ist Euch nicht erlaubt, Armeen anzuf黨ren.\nHier klicken, um Euch das F黨ren von Armeen zu erlauben.?;;Actualmente se te proh韇e dirigir ej閞citos.\nHaz clic para permitirte dirigir ej閞citos.?;;;;;;;;;x
job_commander;指挥官;Commandant;Kommandant;;Comandante;;;;;;;;;x
ASSIGN_LEADER;选择队长;Nommer un chef;Anf黨rer ernennen;;Nombrar un l韉er;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_TITLE;任命指挥官;Nommer commandant;Kommandanten ernennen;;Nombrar un comandante;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_DESC;任命[Recipient.GetTitledFirstName]作为你的指挥官。;Nommer [Recipient.GetTitledFirstName] commandant.;[Recipient.GetTitledFirstName] zum Kommandanten ernennen.;;Nombrar a [Recipient.GetTitledFirstName] como uno de tus comandantes.;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_LONG_DESC;只有统治者、军事总管和指挥官能够带领部队作战。;Seul le souverain, ainsi que son mar閏hal et ses commandants, peuvent mener des arm閑s au combat.;Nur ein Herrscher, ein Marschall und ernannte Kommandanten d黵fen Armeen in die Schlacht f黨ren.;;Solamente el gobernante, su mariscal y aquellos nombrados comandantes pueden dirigir ej閞citos en el campo de batalla.;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_ACCEPT_SETUP;任命为指挥官;Commandant nomm?Kommandant ernannt;;Comandante nombrado;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_ACCEPT_LOG;[Recipient.GetTitledFirstName]被[Actor.GetBestName]任命为指挥官;[Recipient.GetTitledFirstName] est fait commandant par [Actor.GetBestName];[Recipient.GetTitledFirstName] wurde von [Actor.GetBestName] zum Kommandanten ernannt;;[Recipient.GetTitledFirstName] fue nombrado comandante por [Actor.GetBestName];;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_DECLINE_SETUP;拒绝指挥官的任命;Nomination au poste de commandant rejet閑;Ernennung zum Kommandanten abgelehnt;;Nombramiento de comandante rechazado;;;;;;;;;x
APPOINT_COMMANDER_INTERACTION_DECLINE_LOG;[Recipient.GetTitledFirstName]拒绝了[Actor.GetBestName]对其指挥官的任命;[Recipient.GetTitledFirstName] ?rejet?la nomination au poste de commandant de [Actor.GetBestName];[Recipient.GetTitledFirstName] lehnte die Ernennung zum Kommandanten durch [Actor.GetBestName] ab;;[Recipient.GetTitledFirstName] rechaz?ser nombrado comandante por [Actor.GetBestName];;;;;;;;;x
RESIGN_COMMANDER_INTERACTION_TITLE;解除指挥官职务;Cong閐ier le commandant;Kommandanten absetzen;;Comandante renuncia;;;;;;;;;x
RESIGN_COMMANDER_INTERACTION_DESC;解除[Recipient.GetTitledFirstName] [Recipient.GetHerHis]作为指挥官的职责;D閙ettre [Recipient.GetTitledFirstName] de ses fonctions de commandant;[Recipient.GetTitledFirstName] von den Pflichten als Kommandant entbinden;;Releva a [Recipient.GetTitledFirstName] de [Recipient.GetHerHis] deberes como comandante.;;;;;;;;;x
RESIGN_COMMANDER_INTERACTION_LONG_DESC;如果指挥官受伤、生病或太老，最好解除他们的指挥岗位;Si un commandant est bless? malade ou trop vieux, vous pouvez envisager de le d閙ettre de ses fonctions.;Alter, Krankheit oder Verwundung k鰊nen es ratsam erscheinen lassen, einen Kommandanten abzusetzen.;;Si un comandante es herido, enfermo o viejo, podr韆 ser una idea buena relevarlo de sus deberes.;;;;;;;;;x
RESIGN_COMMANDER_INTERACTION_ACCEPT_SETUP;被解除指挥官;Commandant cong閐i?Kommandant abgesetzt;;Comandante dimitido;;;;;;;;;x
#RESIGN_COMMANDER_INTERACTION_ACCEPT_LOG;[Actor.GetBestName] has Relieved [Recipient.GetTitledFirstName] of their duty as Commander;;[Actor.GetBestName] hat [Recipient.GetTitledFirstName] von den Pflichten als Kommandant entbunden;;[Actor.GetBestName] ha dimitido [Recipient.GetTitledFirstName] de su deber como comandante;;;;;;;;;x;
NOT_MEMBER_OF_COUNCIL;[Recipient.GetTitledFirstName]必须不是[Actor.GetBestName]枢密院的成员;[Recipient.GetTitledFirstName] ne doit pas 阾re membre du Conseil de [Actor.GetBestName];[Recipient.GetTitledFirstName] darf am Hof von [Actor.GetBestName] nicht bereits dem Rat angeh鰎en;;[Recipient.GetTitledFirstName] [Recipient.GetTitledFirstName] ya no debe ser parte del consejo de [Actor.GetBestName];;;;;;;;;x
;#MUST_BE_A_COMMANDER;[Recipient.GetTitledFirstName] must be one of [Actor.GetBestName]'s Commanders;;[Recipient.GetTitledFirstName] muss ein Kommandant von [Actor.GetBestName] sein;;[Recipient.GetTitledFirstName] debe ser uno de los consejeros de [Actor.GetBestName];;;;;;;;;x;
becomes_pregnant_no_father;[Root.GetFirstName]怀孕了;[Root.GetFirstName] tombe enceinte;[Root.GetFirstName] wird schwanger;;[Root.GetFirstName] queda embarazada.;;;;;;;;;x
IN_HIDING_DESC;躲藏在$LOCATION$附近;Se cache aux alentours de $LOCATION$.;Versteckt sich in der N鋒e von $LOCATION$.;;Escondido en alg鷑 lugar de $LOCATION$.;;;;;;;;;x
