;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
declare_feud_desc;ÈôºÍÆäËû²¿×å²úÉúÕùÖ´, ÔÊĞíÄã·¢¶¯Õù±çÕ½Õù (³ı·ÇÄãÊÇ¿Éº¹ - ÄãÎŞ·¨¶ÔÏÂÊô²¿×å·¢¶¯Õ½Õù»ò½ÙÂÓ.);Une querelle avec un autre clan vous permet de déclarer un litige à leur encontre (sauf si vous êtes le khagan : vous n'avez alors pas le droit de piller des clans sujets ou de leur déclarer la guerre).;Beginnt eine Fehde mit einem anderen Klan. Dies ermöglicht Disputkriege (außer Ihr seid der Khagan - Kriege oder Raubzüge gegenüber untergebenen Klans sind nicht erlaubt).;;Comienza una enemistad con otro clan, lo que te permite declarar guerras de disputa contra ellos (a menos que seas el kagan - no se permite asaltar o declarar guerras contra clanes súbditos).;;;;;;;;;x
SETTLE_FEUD_INTERACTION_DESC;Ìá¹©µ÷Í£²¢½áÊøÎÒÃÇÓë[Recipient.Clan.GetName]µÄÕùÖ´¡£Õâ½«»¨·ÑÎÒÃÇ§R$COST$§!¤;Proposer une réconciliation et la fin de la querelle avec [Recipient.Clan.GetName]. Ceci nous coûtera §R$COST$§!¤.;Macht [Recipient.Clan.GetName] ein Angebot zur Aussöhnung und Beilegung der Fehde. Dies würde uns §R$COST$§!¤ kosten.;;Ofrece reconciliar y poner fin a la pelea con el [Recipient.Clan.GetName]. Esto nos costará §R$COST$§!ñ.;;;;;;;;;x
SETTLE_FEUD_INTERACTION_LONG_DESC;Ìá¹©µ÷Í£²¢Ö§¸¶¸ø[Recipient.Clan.GetName]Ò»´ó±ÊÇ®-Ñªº¹Ç®;Proposer une réconciliation avec les [Recipient.Clan.GetName] en leur versant une substantielle somme d'argent. L'argent du sang...;Macht [Recipient.Clan.GetName] ein Angebot zur Aussöhnung, das die Zahlung einer beträchtlichen Geldsumme beinhaltet. Frieden hat eben seinen Preis ...;;Ofrece reconciliarte con [Recipient.Clan.GetName] pagando una cantidad significativa de dinero - dinero de sangre...;;;;;;;;;x
ABSORB_CLAN_INTERACTION_DESC;ÎüÊÕ §Y[Recipient.Clan.GetName]§! ¼Ò×å - Èç¹ûÄãÓĞºÜ¶à²¿ÂäµÄ»°»á·Ç³£ÓĞÓÃ¡£;Absorber le clan §Y[Recipient.Clan.GetName]§!. Une action utile si vous avez trop de clans.;Absorbiert den Klan §Y[Recipient.Clan.GetName]§! – dies ist dann sinnvoll, wenn es zu viele Klans gibt.;;Absorber el clan §Y[Recipient.Clan.GetName]§! - útil si tienes muchos clanes.;;;;;;;;x
ABSORB_CLAN_INTERACTION_LONG_DESC;ÎüÊÕÒ»¸ö¼Ò×å²¢²»ÊÇÒ»¸öÊÜ»¶Ó­µÄĞĞÎª£¬µ«Èç¹ûÄãÓĞºÜ¶àÊÏ×å£¬Õâ¾ÍºÜÓĞ±ØÒªÁË¡£;Absorber un clan n'est jamais bien vu, mais cela peut s'avérer nécessaire si vous avez trop de clans.;Das Absorbieren eines Klans ist keine Maßnahme, mit der Ihr Euch Beliebtheit verschafft. Aber sie kann notwendig sein, wenn es zu viele Klans gibt.;;Absorber un clan no es una acción popular, pero podría ser necesario si tienes demasiados clanes.;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_DESC;ÑªÖ®ÊÄÔ¼¿ÉÒÔÈÃ§Y[Recipient.Clan.GetName]§!¼Ò×å³ÉÎªÄã¼á¶¨µÄÃËÓÑ£¬Ö»ÒªÁ½¸ö¼Ò×åÖĞÓĞ×å³¤»¹»î×Å£¬ÁªÃË¾Í»á³ÖĞøÏÂÈ¥µ«ÊÇ£¬Äã½öÄÜÓµÓĞÒ»¸ö¼Ò×å×÷Îª½á°İ¼Ò×å..;Conclure un pacte de sang fera du clan §Y[Recipient.Clan.GetName]§! un allié fidèle tant que les deux souverains seront en vie. Cependant, un seul clan peut être considéré comme vos frères de sang.;Durch das Leisten eines Blutschwurs wird der Klan von §Y[Recipient.Clan.GetName]§! zu einem zuverlässigen Verbündeten, so lange beide Herrscher leben. Allerdings könnt Ihr immer nur mit einem Klan per Blutschwur verbunden sein.;;Realizar un juramento de sangre hará del clan §Y[Recipient.Clan.GetName]§! un aliado firme mientras vivan ambos gobernantes. Sin embargo, sólo puedes tener un solo clan ajeno hermano de sangre.;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_LONG_DESC;ÑªÖ®ÊÄÔ¼¿ÉÒÔÈÃÁíÒ»¸ö¼Ò×å³ÉÎªÄã¼á¶¨µÄÃËÓÑ£¬Ö»ÒªÁ½¸ö¼Ò×åÖĞÓĞ×å³¤»¹»î×Å£¬ÁªÃË¾Í»á³ÖĞøÏÂÈ¥µ«ÊÇ£¬Äã½öÄÜÓµÓĞÒ»¸ö¼Ò×å×÷Îª½á°İ¼Ò×å;Conclure un pacte de sang fera de l'autre clan un allié fidèle tant que les deux souverains seront en vie. Cependant, un seul clan peut être considéré comme vos frères de sang.;Durch das Leisten eines Blutschwurs wird der andere Klan zu einem zuverlässigen Verbündeten, so lange beide Herrscher leben. Allerdings könnt Ihr immer nur mit einem Klan per Blutschwur verbunden sein.;;Realizar un juramento de sangre convertirá al otro clan en un aliado firme mientras vivan ambos gobernantes. Sin embargo, sólo puedes tener un solo clan ajeno hermano de sangre.;;;;;;;;;x
adopt_faith_desc;Äã¿ÉÒÔ½ÓÊÜ[Root.Clan.GetName]¼Ò×åµÄĞÅÑö¡£ [Root.Religion.GetName] ×Ú½ÌÃ»ÓĞÊ²Ã´ÓÅÊÆ...;Vous pouvez adopter la religion du clan [Root.Clan.GetName]. La religion [Root.Religion.GetName] possède bien des avantages...;Ihr könnt den Glauben des Klans von [Root.Clan.GetName] annehmen. Die [Root.Religion.GetName] Religion hat durchaus ihre Vorzüge ...;;Puedes adoptar la fe del clan [Root.Clan.GetName]. La religión [Root.Religion.GetName] tiene sus ventajas...;;;;;;;;x
GOV_PRESTIGE_LAW_CHANGE_DESC;·¨ÂÉÊÇÍ¨¹ı»¨·ÑÉùÍû¸Ä±äµÄ£¬¶ø²»ÊÇÍ¶Æ±;Les lois sont modifiées en dépensant du prestige, et non par le biais de votes;Gesetzesänderungen werden durch das Aufwenden von Prestige durchgeführt, nicht durch Wählerstimmen;;Las leyes se cambian gastando prestigio, no votando.;;;;;;;;;x
LAW_NORMAL_CHANGE_PIETY_COST;ÔÚ$GOV$Õş¸®ÏÂ£¬ĞèÒª»¨·Ñ$PIETY$ $PIETYNAME$À´¸Ä±äÁìµØ·¨;Avec un gouvernement de type '$GOV$', changer les lois du domaine coûte $PIETY$ $PIETYNAME$.;In der Regierungsform $GOV$ kostet die Änderung der Grundbesitzrechte $PIETY$ $PIETYNAME$;;Con un gobierno $GOV$, cuesta $PIETY$ $PIETYNAME$ cambiar las leyes de dominios;;;;;;;;x
LAW_DE_JURE_CHANGE_PIETY_COST;ÔÚ$GOV$Õş¸®ÏÂ£¬ĞèÒª»¨·Ñ $PIETY$ $PIETYNAME$À´¸Ä±äÍõÈ¨·¨;Avec un gouvernement de type '$GOV$', changer les lois de la Couronne coûte $PIETY$ $PIETYNAME$.;In der Regierungsform $GOV$ kostet die Änderung der Krongesetze $PIETY$ $PIETYNAME$;;Con un gobierno $GOV$, cuesta $PIETY$ $PIETYNAME$ cambiar las leyes de la corona;;;;;;;;x
LAW_NORMAL_CHANGE_PRESTIGE_COST;ÔÚ$GOV$Õş¸®ÏÂ£¬ĞèÒª»¨·Ñ $PRESTIGE$ ÍşÍûÀ´¸Ä±äDemesne Laws;Avec un gouvernement de type '$GOV$', changer les lois du domaine coûte $PRESTIGE$ de prestige.;In der Regierungsform $GOV$ kostet die Änderung der Grundbesitzrechte $PRESTIGE$ Prestige;;Con un gobierno $GOV$, cuesta $PRESTIGE$ prestigio cambiar las leyes de dominios;;;;;;;;x
LAW_DE_JURE_CHANGE_PRESTIGE_COST;ÔÚ$GOV$Õş¸®ÏÂ£¬ĞèÒª»¨·Ñ $PRESTIGE$ ÍşÍûÀ´¸Ä±äÍõÈ¨·¨Crown Laws;Avec un gouvernement de type '$GOV$', changer les lois de la Couronne coûte $PRESTIGE$ de prestige.;In der Regierungsform $GOV$ kostet die Änderung der Krongesetze $PRESTIGE$ Prestige;;Con un gobierno $GOV$, cuesta $PIETY$ $PIETYNAME$ cambiar las leyes de la corona;;;;;;;;x
NO_TEMPLE_HOLDING;Ã»ÓĞËÂÃí;Aucune propriété religieuse;Keine Tempelliegenschaft;; NO Posesión del templo;;;;;;;;;x
clan_opinion_splitted_blood_brother_clan;·ÖÁÑÎÒµÄ½á°İ¼Ò×å;A scindé le clan de mon frère de sang;Teilte den Klan meines Blutsbruders;;Dividir el clan de mi hermano de sangre;;;;;;;;x
clan_opinion_splitted_my_clan;·ÖÁÑÎÒµÄ¼Ò×å;A scindé mon clan;Teilte meinen Klan ;;Dividir el Clan ;;;;;;;;x
;#PROVINCE_EXTEND_DESC;§YOpen Trade Post and Fort View§!;§YOuvrir le menu des comptoirs et des forts§!;§YHandelsposten und Forts anzeigen§!;;§YAbrir puesto de comercio y ver la fortaleza §!;;;;;;;;;x;
;#PROVINCE_EXTEND_DESC_LONG;Extend the interface to show the local Trade Post and Fort.;¨¦tendre l'interface pour afficher les comptoirs et forts locaux.;Oberfl?che erweitern und lokale Handelsposten und Forts anzeigen.;;Ampl¨ªa el interfaz para mostrar el puesto comercial local y la fortaleza.;;;;;;;;;x;
;#BUILD_FORT_DESC;Forts can be built in all counties you control, including occupied enemy counties. Forts cost §Y$COST$§!¤ to construct, and can be upgraded to regular Castle Holdings (§GRight-Click the Holding§!). Forts lock down your occupation of empty nomad provinces and negate the crushing Attrition enjoyed by certain Pagan tribes in their homelands.;;Der Bau von Forts ist in allen Provinzen, die von Euch kontrolliert werden, m?glich, sogar in feindlichen. Ein Fort hat Baukosten von §Y$COST$§!¤ und kann zu einer normalen Burgliegenschaft ausgebaut werden (§GRechtsklick auf die Liegenschaft§!). Diese Forts erm?glichen es, leere Nomadenprovinzen dauerhaft zu besetzen. Au?erdem wirken sie der vernichtenden Zerm¨¹rbung auf dem Territorium mancher heidnischer St?mme entgegen.;;Las fortalezas se pueden construir en todas las provincias que controlas, incluyendo los condados enemigos ocupados. Cuesta §Y$COST$§!¤ construir una fortaleza y pueden ser mejoradas a una posesi¨®n regular de castillo (?§GHaz-clic-derecho en Posesi¨®n§!). Las fortalezas bloquean la ocupaci¨®n de provincias n¨®madas vac¨ªas y anulan el aplastante desgaste del que disfrutan ciertas tribus paganas en sus tierras natales;;;;;;;;x;
