;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTA1071;...静下心来，认真聆听，这样你方可得到宽恕;...pr阾ez-lui l'oreille attentivement et observez le silence, afin que vous obteniez la mis閞icorde;...dann h鰎t ihm zu und horcht hin, auf da?ihr Erbarmen finden m鰃et!;;...escucha con atenci髇 y mantente en paz y as?recibir醩 la Gracia;;;;;;;;;x
aspiring_faqih;研究伊斯兰律法的学生;Un 閠udiant du Fiqh, la loi islamique;Ein Gelehrter des Fiqh, des islamischen Rechts;;Estudiante de la Fiqh, la Ley Isl醡ica;;;;;;;;;x
EVTDESC5080;有人问我是否愿意和[Root.Location.GetName]的法基赫一起学习，以便让我以后能够成为伊斯兰世界最伟大的法学家之一..;Un Faq頷 est un expert du 珷Fiqh牷, la connaissance des d閏isions l間islatives portant sur les actions de l'homme, telles qu'elles d閏oulent de l'examen de preuves d閠aill閑s. Il m'a 閠?propos?d'閠udier aupr鑣 des meilleurs Fuqaha' de [Root.Location.GetName] dans l'espoir de devenir, un jour, l'un des plus grand juriste du monde musulman.;Ein Faqih ist ein Rechtsgelehrter, der auf Basis des Qur'an Recht von Unrecht zu unterscheiden wei? Ich wurde gefragt, ob ich von einigen der besten Faqihs aus [Root.Location.GetName] lernen m鯿hte, um eines Tages vielleicht einer der gr鲞ten Juristen der islamischen Welt zu werden;;Un faqu?es un experto en la 'fiqh' que es el conociemiento de los mandatos de la ley, relativos a las acciones de los hombres, provenientes de sus detalladas evidencias. Me han preguntado si querr韆 estudiar con algunos de los mejores faqu韘 de [Root.Location.GetName] para que alg鷑 d韆 pueda convertirme en uno de los m醩 importantes juristas del mundo Isl醡ico.;;;;;;;;;x
EVTOPTA5080;这是一个我不敢拒绝的机会;C'est une opportunit?que je n'ose refuser.;Dies ist eine Gelegenheit, die ich nicht auszulassen wage;;Una oferta que no he podido rechazar;;;;;;;;;x
EVTOPTB5080;听起来真是一项异常繁重的任务... 不了, 多谢;Cela semble 阾re beaucoup trop de travail... Non merci;Das klingt nach einer Menge Arbeit... Nein, danke.;;Suena como un trabajo duro...No, gracias;;;;;;;;;x
EVTDESC5081;对于费格赫一年的研究已经离开了我可怜的疲惫之首.费格赫其余的部分也在严酷的要求之内，我将要学习古兰经，圣训，公议以及伊斯兰法来准备我的最终测试，之后我便可以称自己为“法基赫”.;Une ann閑 d'閠ude du Fiqh a embrouill閑 ma pauvre t阾e. Les exigences des autres Fuqaha' sont sans piti? Je dois 閠udier le Coran, la Sunna, l'Idjm鈶 (le consensus) et la Qiy鈙 (l'analogie) pour me pr閜arer ?l'ultime examen. Apr鑣 cela, je pourrais pr閠endre 阾re un Faq頷.;Ein Jahr Studium des Fiqh und mir dr鰄nt der Sch鋎el. Die anderen Faqihs sind gnadenlos in ihren Erwartungen. Ich muss nicht nur den Qur'an studieren, sondern auch die Sunna, Idschma (Konsens) und Qiyas (Analogie), um mich auf die Abschlusspr黤ung vorzubereiten. Erst dann darf ich mich selbst einen Faqih nennen.;;Tras un a駉 estudiando la fiqh ya no s?donde tengo la cabeza. Los otros faqu韘 son inmisericardes en sus exigencias, estoy estudiando el Cor醤, la Sunna, la Ijma (Consenso) y el Qiyas (Analog韆) para prepararme para el 鷏timo ex醡en, despu閟 ya ser?un faqu?;;;;;;;;;x
EVTOPTA5081;我不能就此放弃, 离成为一名法基赫只有一步之遥...;Je ne peux pas abandonner maintenant. Je suis si proche de devenir un Faq頷...;Ich kann jetzt nicht aufgeben, ich bin so kurz davor, ein Faqih zu werden;;No puedo abandonar, ya queda tan poco para ser un faqu?..;;;;;;;;;x
EVTOPTB5081;我放弃, 这不是我想要的生活...;J'abandonne, ce n'est pas la vie que je souhaite...;Ich gebe auf. Das ist nicht das Leben, das ich mir w黱sche;;Abandono, esta no es la vida que deseo...;;;;;;;;;x
EVTDESC5082;我终于成为一个伊斯兰法学专家! 关于古兰经，圣训，公议以及 Qiyas的学习是我成为了一名法基赫，接下来我将要用这些知识使自己成为更优秀的[Root.GetTitle]并更好的统治我的人民.;Je suis enfin devenu un expert en jurisprudence islamique? Ma connaissance du Coran, de la Sunna, de l'Ijm鈶 (le consensus) et de la Qiy鈙 (l'analogie) font de moi un Faq頷. J'emploierais mon savoir pour devenir un meilleur [Root.GetTitle] et guide pour mon peuple.;Ich bin endlich ein Experte des islamischen Rechts! Mein Wissen um den Qur'an, die Sunna, Idschma (Konsens) und Qiyas (Analogie) macht mich zu einem Faqih und ich werde dieses Wissen nutzen, um ein besserer [Root.GetTitle] und Herrscher zu sein.;;a soy un experto en jurisprudencia Isl醡ica! Mis conocimientos del Cor醤, la Sunna, la Ijma (Consenso) y el Qiyas (Analog韆) es lo que me hace un faqu?y usar?esos conocimientos para ser un mejor [Root.GetTitle] y gobernante para mi pueblo.;;;;;;;;;x
EVTOPTA5082;我对自己能成为一名法基赫而感到自豪！;Je suis fier d'阾re devenu un Faq頷?;Ich bin stolz darauf, ein Faqih geworden zu sein!;;stoy orgulloso de ser un faqu?;;;;;;;;;x
EVTOPTB5082;我要利用的是我的学识而非头衔;J'emploierai le Savoir mais n'en prendrai pas le titre;Ich werde das Wissen verwenden, aber nicht den Titel;;Usar?mis conocimientos pero no el t韙ulo;;;;;;;;;x
REALM_SIZE_MULTIPLIER_DEC;玩家地图;Multiplicateur de la taille du territoire? ;Multiplikator durch Reichsgr鲞e;;Multiplicador por Tama駉 del Reino: ;;;;;;;;;x
DEMESNE_FRACTION_DESC;玩家地图: ;Multiplicateur du domaine du chef de la dynastie? ;Dom鋘enmultiplikator f黵 Dynastie-Oberhaupt;;Multiplicador de la Heredad por Jefe de la Dinast韆: ;;;;;;;;;x
DEC_GAIN;收益: ;Gain? ;Anstieg;;Aumento: ;;;;;;;;;x
DEC_GAINREDUCTION;收益下降: ;R閐uction? ;Senkung des Anstiegs;;Reducci髇 del aumento: ;;;;;;;;;x
DEC_MEMBER_CONTR;每月降低的收益: ;Gain mensuel de d閏adence? ;Monatlicher Dekadenzanstieg: ;;Aumento de la Decadencia mensual: ;;;;;;;;;x
EVTNAME20043;[Root.Liege.GetLordSpiritualName] 已被暴民所蹂躏;Notre [Root.Liege.GetLordSpiritualName] est pi閠in?par la foule.;[Root.Liege.GetLordSpiritualName] wurde vom P鯾el niedergetrampelt;;[Root.Liege.GetLordSpiritualName] es pisoteado por la muchedumbre;;;;;;;;;x
EVTNAME20048;[Root.Liege.GetLordSpiritualName] 私吞善款;Notre [Root.Liege.GetLordSpiritualName] empoche les dons.;[Root.Liege.GetLordSpiritualName] streicht die Spendengelder ein;;[Root.Liege.GetLordSpiritualName] se queda con el dinero de la caridad;;;;;;;;;x
EVTNAME902;异教徒攻击[Root.Liege.GetLordSpiritualName];Les infid鑜es attaquent notre [Root.Liege.GetLordSpiritualName];Heiden greifen den [Root.Liege.GetLordSpiritualName] an;;Los infieles atacan al [Root.Liege.GetLordSpiritualName];;;;;;;;;x
EVTOPTA8300;上帝所愿!;Deus Vult!;Deus Vult!;;eus Vult!;;;;;;;;;x
EVTOPTA8301;赞美真主!;Ma cha慉llah?;Masha'Allah!;;asha'Allah!;;;;;;;;;x
EVTDESC8300;我们的军队正蓄势待发为了 [Root.Location.Kingdom.GetFullBaseName] 而参加 [Root.Religion.GetCrusadeName] .;Nos arm閑s, assur閑s de la victoire, sont pr阾es ?prendre part ?la [Root.Religion.GetCrusadeName] pour [Root.Location.Kingdom.GetFullBaseName]'.;Unsere Armeen stehen bereit, um sich am [Root.Religion.GetCrusadeName] vom [Root.Location.Kingdom.GetFullBaseName] zu beteiligen.;;Nuestros ejercitos se encuentran preparados para formar parte en la [Root.Religion.GetCrusadeName] por [Root.Location.Kingdom.GetFullBaseName].;;;;;;;;;x
;#ca_culture_west_african_1;Small Free Warrior Lodge;;kleine Kriegerhütte;;Campamento peque?o para los Guerreros;;;;;;;;;x;
;#ca_culture_west_african_2;Free Warrior Lodge;;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x;
;#ca_culture_west_african_3;Large Free Warrior Lodge;;gro?e Kriegerhütte;;Campamento grande para los Guerreros;;;;;;;;;x;
;#ca_culture_west_african_4;Great Free Warrior Lodge;;riesige Kriegerhütte;;Campamento enorme para los Guerreros;;;;;;;;;x;
ca_culture_west_african_1;小型兵营;Hutte de guerriers libres;Kriegerh黷te;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_2;兵营;Hutte de guerriers libres;Kriegerh黷te;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_3;大型兵营;Hutte de guerriers libres;Kriegerh黷te;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_4;巨型兵营;Hutte de guerriers libres;Kriegerh黷te;;Campamento para los Guerreros;;;;;;;;;x
CB_NAME_INVASION;入侵 [Title.GetBaseName];Invasion de [Title.GetBaseName];Invasion von [Title.GetBaseName];;Invasi髇 de [Title.GetBaseName];;;;;;;;;x
WAR_NAME_INVASION;$ORDER$$FIRST_ADJ$ 入侵 $OTHER_TITLE$;$ORDER$Invasion $FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Invasion von $OTHER_TITLE$;;Invasi髇 de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_DEC_INVASION;$FIRST_ADJ$ 入侵 $SECOND$;Invasion $FIRST_ADJ$ de $SECOND$;$FIRST_ADJ$ Invasion von $SECOND$;;Invasi髇 $FIRST_ADJ$ de $SECOND$;;;;;;;;;x
GAIN_SETTLEMENT_UNDER_TITLE_EFFECT;占有 $REGION$ 境内 $GIVER$ 所拥有的领土;Obtenir toutes les propri閠閟 poss閐閑s par $GIVER$ en $REGION$;Erhalte alle Besitzt黰er von $GIVER$ in $REGION$;;Gana todas las posesiones de $GIVER$ en $REGION$;;;;;;;;;x
VASSALIZE_OR_TAKE_UNDER_TITLE_EFFECT;附庸或者占有 $REGION$ 境内 $GIVER$ 所拥有的领土;Vassaliser ou prendre toutes les possessions de $GIVER$ en $REGION$;Vasallisiere oder erhalte alle Besitzt黰er von $GIVER$ in $REGION$;;Haz vasallas o toma todas las posesiones de $GIVER$ en $REGION$;;;;;;;;;x
OFFER_PEACE_INTERACTION_DEMAND;这些是你的投降条款:;Voici les termes de votre reddition? ;Dies sind die Bedingungen f黵 eure Kapitulation;;Estas son las condiciones de tu rendici髇:;;;;;;;;;x
OFFER_PEACE_INTERACTION_WHITE;在这些前提下，我们提出无条件和平:;Nous proposons une paix blanche selon ces termes? ;Wir schlagen einen Wei遝n Frieden unter diesen Bedingungen vor:;;Proponemos una paz blanca bajo estas condiciones:;;;;;;;;;x
OFFER_PEACE_INTERACTION_SURRENDER;根据这些条款，我们投降:;Nous offrons notre reddition selon ces termes? ;Wir kapitulieren unter diesen Bedingungen:;;Nos redimos bajo estas condiciones:;;;;;;;;;x
DYNA_FILTER;筛选;Filtre;Filter;;Filtrar;;;;;;;;;x
DYNA_F_ALL;所有;Tous;Alle;;Todos;;;;;;;;;x
DYNA_F_ONLYMEN;只有男性;Hommes;Nur M鋘ner;;S髄o hombres;;;;;;;;;x
DYNA_F_ONLYMEN_TT;排除所有无子女的女性;Afficher ou masquer les femmes sans enfant;Filtert alle kinderlosen Frauen heraus;;Descartar a todas las mujeres sin hijos;;;;;;;;;x
DYNA_F_ONLYLANDED;有头衔;Terriens;nur Landtitel;;S髄o gobernantes;;;;;;;;;x
DYNA_F_ONLYLANDED_TT;筛选所有有头衔且没有子女的人物;Afficher ou masquer les personnages sans terre ni enfant;Filtert alle landlosen Charaktere ohne Kinder heraus;;Descartar a todos los personajes no gobernantes y sin hijos;;;;;;;;;x
DYNA_F_ONLYALIVE;只有在世的;En vie;Nur Lebende;;S髄o vivos;;;;;;;;;x
DYNA_F_ONLYALIVE_TT;排除所有无子女的已死亡的角色;Afficher ou masquer les personnages morts sans enfant;Filtert alle toten Charaktere ohne Kinder heraus;;Descartar a todos los personajes muertos y sin hijos;;;;;;;;;x
invasion_succ_tip;[Root.GetTitledFirstName]?接管了所有占领的领土.\n[Root.GetTitledFirstName]?成为了新的[This.GetRulerTitle]于[This.GetBaseName]?.\n; -[Root.GetTitledFirstName]? obtient tous les territoires occup閟.\n[Root.GetTitledFirstName]? devient le nouveau [This.GetRulerTitle] de [This.GetBaseName]?.\n;[Root.GetTitledFirstName]? erh鋖t alle besetzten Gebiete. \n[Root.GetTitledFirstName]? wird der neue [This.GetRulerTitle] von [This.GetBaseName]?.\n;;[Root.GetTitledFirstName]? toma todos los territorios ocupados. \n[Root.GetTitledFirstName]? se convierte en el nuevo [This.GetRulerTitle] de [This.GetBaseName]?.\n;;;;;;;;;x
;#tribal_invasion_succ_tip;[Root.GetTitledFirstName]? takes all occupied territory.\n[Root.GetTitledFirstName]? takes or vassalizes all titles in the [This.GetFullBaseName]?.\n;;[Root.GetTitledFirstName]? erh?lt alle besetzten Gebiete.\n[Root.GetTitledFirstName]? erh?lt oder vasallisiert alle Titlel in [This.GetFullBaseName]?.\n;;[Root.GetTitledFirstName]? toma todos los territorios ocupados.\n[Root.GetTitledFirstName]? toma o hace vasallos todos los títulos de [This.GetFullBaseName]?.\n;;;;;;;;;x;
PART_SCALED_PRESTIGE_EFFECT;从战争中获得$WHO$?: $DIRECTION$ $VALUE$ 威望.\n;$WHO$?? $DIRECTION$ $VALUE$ points de prestige pour la contribution ?l'effort de guerre.\n;$WHO$?: $DIRECTION$ $VALUE$ Prestige durch Kriegsbeitrag\n;;$WHO$?: $DIRECTION$ $VALUE$ Prestigio por su contribuci髇 b閘ica. \n;;;;;;;;;x
PART_SCALED_PIETY_EFFECT;从战争中获得$WHO$?: $DIRECTION$ $VALUE$ $PIETYNAME$.\n;$WHO$?: $DIRECTION$ $VALUE$ en $PIETYNAME$ pour la contribution ?l'effort de guerre.\n;$WHO$?: $DIRECTION$ $VALUE$ $PIETYNAME$ durch Kriegsbeitrag\n;;$WHO$?: $DIRECTION$ $VALUE$ $PIETYNAME$ por su contribuci髇 b閘ica. \n;;;;;;;;;x
NUM_OF_REALM_COUNTIES_LESS;$TITLE$?所控制的国家少于 $NUM$? ;Moins de $NUM$? comt閟 contr鬺閟 par $TITLE$?;H鋖t weniger als $NUM$? Grafschaften innerhalb von $TITLE$?;;Menos de $NUM$? condados dominados por $TITLE$?;;;;;;;;;x
NUM_OF_REALM_COUNTIES_AT_LEAST;$TITLE$?最少控制 $NUM$?个国家;Au moins $NUM$? comt閟 contr鬺閟 par $TITLE$?;H鋖t mindestens $NUM$? Grafschaften innerhalb von $TITLE$?;;Al menos $NUM$? condados dominados por $TITLE$?;;;;;;;;;x
SwordOfIslamDLC;伊斯兰之剑;L'蓀閑 de l'Islam;Das Schwert des Islam;;Espada del Islam;;;;;;;;;x
AfricanUnitPackDLC;非洲单位包;Pack d'unit閟 africaines;Afrikanische Einheiten Pack;;Pack de Unidades Africanas;;;;;;;;;x
SongsOfTheCaliphDLC;哈里发之歌;Les Chants du Calife;Lieder des Kalifen;;Canciones del Califa;;;;;;;;;x
opinion_subjugated;征服;Assujettissement;Unterworfen;;Subyugado;;;;;;;;;x
opinion_imprisoned_child;囚禁我的孩子;A emprisonn?mon enfant ;Hat mein Kind eingekerkert;;Encarcel?a mi hijo;;;;;;;;;x
opinion_executed_child;处决我的孩子;A ex閏ut?mon enfant ;Hat mein Kind hingerichtet;;Ejecut?a mi hijo;;;;;;;;;x
INTERACTION_CANNOT_GRANT_TO_PRISONERS;[Recipient.GetTitledFirstName]? 不能被囚禁;[Recipient.GetTitledFirstName]? ne doit pas 阾re en prison;[Recipient.GetTitledFirstName]? kann nicht eingekerkert sein;;[Recipient.GetTitledFirstName]? no deber韆 estar encarcelado;;;;;;;;;x
IS_NOT_IN_REVOLT;没有发生暴动;Ne s'est pas r関olt?Ist NICHT in Revolte;;NO est?llevando a cabo una revuelta;;;;;;;;;x
IS_IN_REVOLT;正在发生暴动;Est en train de se r関olter;Ist in Revolte;;Est?llevando a cabo una revuelta;;;;;;;;;x
EVTDESC38220;[From.GetFirstName] 问“asks '我如何才能为 [Root.Religion.GetName] 的信仰服务”;[From.GetFirstName] demande 珷Comment pourrais-je au mieux servir la foi [Root.Religion.GetName]?牷;Wie kann ich dem [Root.Religion.GetName]en Glauben am besten dienen?;;[From.GetFirstName] te pregunta '緾髆o puedo servir mejor a la fe [Root.Religion.GetName]?';;;;;;;;;x
EVTOPTA38220;勇敢的对抗对你的敌人!;Soit brave face ?nos ennemis?;Sei mutig gegen黚er unseren Feinden!;;e valiente contra tus enemigos!;;;;;;;;;x
EVTOPTB38220;公正对待所有的孩子;Soit juste avec tous ses enfants;Sei gerecht zu ihren Kindern;;e justo con todos sus hijos!;;;;;;;;;x
INHERIT_EFFECT_UNKNOWN;$ABDICATOR$? 退位了.\n;$ABDICATOR$? abdique.\n;$ABDICATOR$? dankt ab.\n;;$ABDICATOR$? abdica. \n;;;;;;;;;x
YEARLY_DEC_CHANGE;由今年其他因素引起的变化?:\n;Variations dues ?d'autres circonstances cette ann閑? ?\n;Ver鋘derung aufgrund anderer Faktoren in diesem Jahr:?\n;;Cambios debidos a otros factores durante este a駉:?\n;;;;;;;;;x
EVENTS;事件;蓈閚ements;Ereignisse;;Eventos;;;;;;;;;x
TITLEGRANTS;授予头衔;Titres octroy閟;Titel Gew鋒rungen;;Concesi髇 de T韙ulos;;;;;;;;;x
INTERACTION_CANNOT_JOIN_OUSIDER_VS_LIEGE;无法加入外来者针对我们领主的战争;Ne peut pas rejoindre une attaque 閠rang鑢e contre notre seigneur lige;Kann keinem reichsfremden Angriff gegen unseren Lehnsherrn beitreten;;No podemos unirnos a un atacante extranjero contra nuestro se駉r;;;;;;;;;x
INTERACTION_REQUIRES_YOUNG_FEMALE;$FEMALE$? 太老了;$FEMALE$? est trop vielle;$FEMALE$? ist zu alt;;$FEMALE$? es demasiado vieja;;;;;;;;;x
EXECUTE_IMPRISONED_INTERACTION_6;由于我是一个穆斯林并且[Recipient.GetTitledFirstName]?属于我的王朝,只有[Recipient.GetPossPronoun] 父母可能会关心.;蓆ant donn?que je suis musulman et que [Recipient.GetTitledFirstName]? est de ma dynastie, seuls ses parents pourraient s'en offenser.;Da ich Muslim bin und [Recipient.GetTitledFirstName]? meiner Dynastie angeh鰎t werden sich nur [Recipient.GetPossPronoun] Eltern daf黵 interessieren.;;Como soy musulm醤 y [Recipient.GetTitledFirstName]? es de mi dinast韆, s髄o le importar?a [Recipient.GetPossPronoun] padres;;;;;;;;;x
IMPRISON_INTERACTION_6;由于我是一个穆斯林并且[Recipient.GetTitledFirstName]?属于我的王朝,只有[Recipient.GetPossPronoun] 父母可能会关心.;蓆ant donn?que je suis musulman et que [Recipient.GetTitledFirstName]? est de ma dynastie, seuls ses parents pourraient s'en offenser.;Da ich Muslim bin und [Recipient.GetTitledFirstName]? meiner Dynastie angeh鰎t werden sich nur [Recipient.GetPossPronoun] Eltern daf黵 interessieren.;;Como soy musulm醤 y [Recipient.GetTitledFirstName]? es de mi dinast韆, s髄o le importar?a [Recipient.GetPossPronoun] padres;;;;;;;;;x
DECADENT_RELATIVES;腐化的亲戚;Parents d閏adents;Dekadente Verwandte;;Familiares Decadentes;;;;;;;;;x
DECADENCE_CHANGE;每月腐化度变化;Variation de d閏adence mensuelle;Dekadenzanstieg pro Monat;;Cambio mensual de la decadencia;;;;;;;;;x
EVTDESC89030;你长久以来一直为你的丈夫 [Root.Spouse.GetTitledFirstName] 努力工作, 甚至为他生了一个儿子. 但是他其他没有你血脉的儿子谋取继承权, 并且有一天可能将你的儿子作为觊觎者杀死. 或许应该先下手为强...;Vous avez travaill?dur et longtemps pour votre mari,[Root.Spouse.GetTitledFirstName], et lui avez m阭e fait don d'un fils. Mais il a d'autres fils qui ne sont pas de votre sang qui un jour auront des vues sur le tr鬾e. Votre fils pourrait 阾re tu?en tant que pr閠endant. Peut-阾re serait-il mieux de frapper la premi鑢e...  ;Sie haben sich lang und hart f黵 ihren Ehemann, [Root.Spouse.GetTitledFirstName], abgeplagt und ihm sogar einen Sohn geschenkt. Er hat jedoch noch andere S鰄ne, die nicht ihren Lenden entsprungen sind und die eines Tages um den Thron k鋗pfen und ihren Sohn als Thronanw鋜ter umbringen k鰊nten. Vielleicht ist es besser, zuerst zuzuschlagen...;;Te has desvivido por tu marido, [Root.Spouse.GetTitledFirstName], incluso le has dado un hijo. Pero tiene hijos que no son tuyos que aspirar醤 al trono, y tu hijo puede ser asesinado por ser un pretendiente. Tal vez deber韆s dar el primer golpe...;;;;;;;;;x
EVTDESC89032;你的一位妻子, [From.GetFirstName], 被发现试图毒杀你的另一位妻子生的孩子. 所幸的是你的儿子在喝下茶之前察觉出来了. 她的目的似乎是提升她自己的孩子在你心中的地位...;L'une de vos femmes, [From.GetFirstName], a 閠?prise en train de servir une coupe de th?empoisonn??l'un de vos fils n?d'une autre femme. Seul les sens ac閞閟 de votre fils a r関閘?que la boisson n'閠ait qu'un atroce poison avant qu'il ne trempe ses l鑦res dans la coupe. Il semble que le but de votre femme soit d'am閘iorer l'influence et la position de son propre fils ?votre 間ard... ;Einer eurer Frauen, [From.GetFirstName], wurde dabei erwischt, wie sie einem eurer S鰄ne von einer anderen Frau eine Tasse vergifteten Tee servierte. Einzig den scharfen Sinnen eures Sohnes ist es zu verdanken, dass er das Getr鋘k als niedertr鋍htiges Gift erkannte, bevor er es trank. Es scheint, als w鋜e es das Ziel euer Frau, den Einfluss und das Ansehen ihrer eigenen Nachkommen in euren Augen zu verbessern...;;Una de tus esposas, [From.GetFirstName], ha sido descubierta intentando servir un vaso de t?envenenado a un de tus hijos con otra de tus esposas. S髄o los rapidos reflejos de tu hijo le hicieron darse cuenta del brebaje envenenado antes de beberlo. Parece que su motivaci髇 era aumentar la influencia e importancia de su prole ante t?..;;;;;;;;;x
EVTDESC89034;你的一个儿子 在突然病倒之后神秘的死亡了. 虽然你和你的顾问们对此深表怀疑，但查不到任何有用的线索...;L'un de vos fils a myst閞ieusement p閞i apr鑣 阾re tomb?soudainement malade. Bien que vous et vos conseill閟 suspectiez un jeu de dupe, vous n'avez aucune id閑 de qui bl鈓er...;Einer eurer S鰄ne ist unter mysteri鰏en Umst鋘den verstorben, nachdem er ganz pl鰐zlich erkrankt war. Obwohl sowohl ihr als auch eure Berater ein Verbrechen vermuten, habt ihr doch keine Ahnung, wer daf黵 verantwortlich sein k鰊nte...;;Uno de tus hijos ha muerto en misteriosas circunstancias despu閟 de enfermar repentinamente. Aunque tus consejeros y t?sospechais que se trataba de intrigas palaciegas, no ten韆is ni idea de a quien culpar por ello...;;;;;;;;;x
EVTDESC89035;你的一个儿子 在喝下你的奸诈的妻子 [From.GetFirstName]送来的毒茶之后突然暴毙了!它谋杀他的目的似乎是提升她自己额儿子在你心目中德地位.;Un de vos enfants est pass?de vie ?tr閜as apr鑣 qu'[From.GetFirstName], votre tra顃resse de femme, lui ait servi une coupe de th?empoisonn? Il semblerait qu'elle l'aie assassin?afin d'am閘iorer l'influence et le statut de sa propre descendance aupr鑣 de vous;Einer eurer S鰄ne ist verstorben, nachdem ihm von [From.GetFirstName], eurer verr鋞erischen Frau, eine Tasse vergifteter Tee serviert worden war. Es scheint, als habe sie ihn ermordet, um den Einfluss und das Ansehen ihrer eigenen Nachkommen in euren Augen zu verbessern.;;no de tus hijos a fallecido despu閟 de beber de una copa de t?envenenado que le sirvi?[From.GetFirstName], la traidora de tu esposa!. Parece que lo asesin?en un intento de aumentar la influencia e importancia de sus hijos ante t?;;;;;;;;;x
EVTTOOLTIP86166;分享面包.;Le pain est rompu.;Brot wird verteilt;;Compartamos el pan;;;;;;;;;x
EVTTOOLTIP86167;通知你不会加入他.;L'informer que vous n'allez pas vous joindre ?lui.;Informiert, dass ihr euch ihm nicht anschlie遝n werdet.;;Informale de que no te unir醩 a 閘;;;;;;;;;x
HEAD_OF_DYNASTY;王朝领袖;Chef de la dynastie;Dynastie-Oberhaupt;;Jefe de la Dinast韆;;;;;;;;;x
